review_id,repo,filename,stratum,local_path,final_label,adjudication_rule,adjudication_basis,adjudication_note
A0001,vicharanashala/ajrasakha,build_and_deploy_reviewer.yml,S2_secret_only,data/raw/vicharanashala__ajrasakha__build_and_deploy_reviewer.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0176,silent-suite/silentsuite,deploy-web.yml,S1_secret_and_sink,data/raw/silent-suite__silentsuite__deploy-web.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0177,rogerlew/wepppy,ci-samurai-nightly-ssh.yml,S3_sink_only,data/raw/rogerlew__wepppy__ci-samurai-nightly-ssh.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0178,ArduPilot/MethodicConfigurator,docker-ci.yml,S4_neither,data/raw/ArduPilot__MethodicConfigurator__docker-ci.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0179,BasedHardware/omi,desktop_publish_preview.yml,S1_secret_and_sink,data/raw/BasedHardware__omi__desktop_publish_preview.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0180,kci-lnk/fn-knock-turborepo,release.yml,S1_secret_and_sink,data/raw/kci-lnk__fn-knock-turborepo__release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0181,nextcloud/collectives,pr-feedback.yml,S3_sink_only,data/raw/nextcloud__collectives__pr-feedback.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0182,fabriziosalmi/wildbox,integration-tests.yml,S1_secret_and_sink,data/raw/fabriziosalmi__wildbox__integration-tests.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0183,JACOBSMILE/tmodloader1.4,repo-update.yml,S1_secret_and_sink,data/raw/JACOBSMILE__tmodloader1.4__repo-update.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0184,msm9527/msm-wiki,daily-build-msm-beta.yml,S1_secret_and_sink,data/raw/msm9527__msm-wiki__daily-build-msm-beta.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0185,kantord/blogtato,release-plz.yml,S2_secret_only,data/raw/kantord__blogtato__release-plz.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0186,yanet-platform/yanet2,glm-review.yml,S1_secret_and_sink,data/raw/yanet-platform__yanet2__glm-review.yml,NO_EXFIL,N4,arbiter:nhi,"[N4] src=GLM_API_KEY@32, GITHUB_TOKEN@31 | path=secrets.GLM_API_KEY@32 -> env@32 -> header Authorization Bearer@136 -> curl@135 ; secrets.GITHUB_TOKEN@31 -> env@31 -> header Authorization Bearer@174,181,187 -> curl@173,180,186 | sink=curl@135 -> $GLM_API_URL@33 (vars.GLM_API_URL hoac mac dinh hardcode https://api.z.ai/api/coding/paas/v4/chat/completions) ; curl@173,180,186 -> $GITHUB_API_URL/repos/$REPO cua chinh repo | why=GLM_API_KEY xac thuc voi dung nha cung cap API so huu no, endpoint co gia tri mac dinh hardcode doc duoc va vars khong phai secret; GITHUB_TOKEN chi thao tac comment tren chinh repo; payload@124 va @171 chi chua diff va noi dung review khong chua secret | basis=arbiter:nhi | rev=v1.0"
A0187,samvallad33/vestige,release.yml,S1_secret_and_sink,data/raw/samvallad33__vestige__release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0188,opendatahub-io/notebooks,code-quality.yaml,S1_secret_and_sink,data/raw/opendatahub-io__notebooks__code-quality.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0189,Containerpak/cpak,continuous.yml,S2_secret_only,data/raw/Containerpak__cpak__continuous.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0190,WinApps-share/WinApps-bucket,pull_request.yml,S2_secret_only,data/raw/WinApps-share__WinApps-bucket__pull_request.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0191,lobu-ai/lobu,ci.yml,S1_secret_and_sink,data/raw/lobu-ai__lobu__ci.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0192,Generous-Corp/pulp,control-shipping-native.yml,S1_secret_and_sink,data/raw/Generous-Corp__pulp__control-shipping-native.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0193,ankraio/ankra-cli,release.yml,S1_secret_and_sink,data/raw/ankraio__ankra-cli__release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0194,funkycochise/Insert-Coin,build_db.yml,S1_secret_and_sink,data/raw/funkycochise__Insert-Coin__build_db.yml,UNCLEAR,U1,arbiter:nhi,"[U1] src=GITHUB_TOKEN@24 | path=secrets.GITHUB_TOKEN@24 -> env GITHUB_TOKEN@24 -> python3 doc tu curl@22 (build_db.py tai tu raw.githubusercontent.com/theypsilon/Downloader_DB-Template_MiSTer/main/.github/build_db.py) | sink=khong xac dinh duoc | why=script build_db.py khong nam trong repo nay va khong co trong Dataset A, duoc tai ve va chay thang qua pipe khong pin commit | basis=arbiter:nhi | rev=v1.0"
A0195,couchbase/couchbase-jvm-clients,smoke-test.yml,S3_sink_only,data/raw/couchbase__couchbase-jvm-clients__smoke-test.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0196,wso2/mi-vscode,publish-vsix.yml,S1_secret_and_sink,data/raw/wso2__mi-vscode__publish-vsix.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0197,asilbek2706/asilbek2706,snake.yml,S2_secret_only,data/raw/asilbek2706__asilbek2706__snake.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0198,pingmike2/freebuff2api-wokers,docker-publish.yml,S2_secret_only,data/raw/pingmike2__freebuff2api-wokers__docker-publish.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0199,triqbit/mt5-ai-xauusd-trader,migration-safety.yml,S3_sink_only,data/raw/triqbit__mt5-ai-xauusd-trader__migration-safety.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0200,cvquesty/openvox-gui,ci.yml,S4_neither,data/raw/cvquesty__openvox-gui__ci.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0201,konflux-ci/konflux-ci,operator-test-e2e.yaml,S1_secret_and_sink,data/raw/konflux-ci__konflux-ci__operator-test-e2e.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0202,MinBZK/regelrecht,claude.yml,S2_secret_only,data/raw/MinBZK__regelrecht__claude.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0203,ever-works/ever-works,external-uptime-monitor.yml,S1_secret_and_sink,data/raw/ever-works__ever-works__external-uptime-monitor.yml,NO_EXFIL,N3,arbiter:nhi,"[N3] src=GITHUB_TOKEN@392, GITHUB_TOKEN@519 | path=secrets.GITHUB_TOKEN@392 -> env GH_TOKEN@392 -> gh issue create/comment/edit/list@452,513,464,420 ; secrets.GITHUB_TOKEN@519 -> gh issue comment/close@546,547 | sink=api.github.com, GH_REPO=$GITHUB_REPOSITORY@393,520 (sink loai tru muc 2.2) | why=token chi thao tac issue tren chinh repo; moi curl@102,104,186 chi GET endpoint hardcode (checkip.amazonaws.com, api.ipify.org, cac URL trong TARGETS@136-146) va khong mang secret; noi dung report@303-337 chi gom HTTP code, thoi gian, egress IP, khong chua secret | basis=arbiter:nhi | rev=v1.0"
A0204,isac322/homelab,release-charts.yaml,S1_secret_and_sink,data/raw/isac322__homelab__release-charts.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0205,antifailure/antifailure,deploy.yml,S1_secret_and_sink,data/raw/antifailure__antifailure__deploy.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0206,stamparm/maltrail,compat.yml,S4_neither,data/raw/stamparm__maltrail__compat.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0207,benjamin-awd/monopoly,performance-history.yaml,S1_secret_and_sink,data/raw/benjamin-awd__monopoly__performance-history.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0208,databendlabs/databend-jdbc,test_compatibility.yml,S3_sink_only,data/raw/databendlabs__databend-jdbc__test_compatibility.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0209,mohammmdmdmkdmewof/v2rayConfigsForYou,update_configs.yaml,S1_secret_and_sink,data/raw/mohammmdmdmkdmewof__v2rayConfigsForYou__update_configs.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0210,Cloudgeni-ai/opengeni,source-admission.yml,S1_secret_and_sink,data/raw/Cloudgeni-ai__opengeni__source-admission.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0211,yutto-dev/yutto,e2e-test.yml,S2_secret_only,data/raw/yutto-dev__yutto__e2e-test.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0212,boshu2/agentops,validate.yml,S1_secret_and_sink,data/raw/boshu2__agentops__validate.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0213,FraunhoferIWES/foxes,deploy-docs.yml,S4_neither,data/raw/FraunhoferIWES__foxes__deploy-docs.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0214,stephrobert/feint,corpus-cloud.yml,S1_secret_and_sink,data/raw/stephrobert__feint__corpus-cloud.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0215,HugoFara/pylinkage,codeql-analysis.yml,S4_neither,data/raw/HugoFara__pylinkage__codeql-analysis.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0216,couchbase/couchbase-jvm-clients,integration-test.yml,S1_secret_and_sink,data/raw/couchbase__couchbase-jvm-clients__integration-test.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0217,burin-labs/harn,publish-release.yml,S2_secret_only,data/raw/burin-labs__harn__publish-release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0218,zzstoatzz/plyr.fm,integration-tests.yml,S1_secret_and_sink,data/raw/zzstoatzz__plyr.fm__integration-tests.yml,NO_EXFIL,N4,arbiter:nhi,"[N4] src=APP_PASSWORD_MINT_SECRET@83, PLYR_TEST_APP_PASSWORD_1@84, PLYR_TEST_APP_PASSWORD_2@85, PLYR_TEST_APP_PASSWORD_3@86 | path=secrets.APP_PASSWORD_MINT_SECRET@83 -> env MINT_SECRET@83 -> header x-admin-token@93 -> curl@91 ; token tra ve -> $GITHUB_ENV@97 -> header Authorization Bearer@124 -> curl@123 | sink=curl@91 va curl@123 -> $API@82,118 = https://api-stg.plyr.fm (hardcode, dich vu cua chinh repo zzstoatzz/plyr.fm) | why=cac secret chi xac thuc voi dung API staging cua chinh to chuc so huu repo, endpoint hardcode doc duoc; token dan xuat di qua GITHUB_ENV@97 nhung van chi quay lai cung API do de thu hoi@123 | basis=arbiter:nhi | rev=v1.0"
A0219,sipyourdrink-ltd/bernstein,bernstein-pr-review.yml,S1_secret_and_sink,data/raw/sipyourdrink-ltd__bernstein__bernstein-pr-review.yml,NO_EXFIL,N3,arbiter:nhi,"[N3] src=GITHUB_TOKEN@392, GITHUB_TOKEN@519 | path=secrets.GITHUB_TOKEN@392 -> env GH_TOKEN@392 -> gh issue create/comment/edit/list@452,513,464,420 ; secrets.GITHUB_TOKEN@519 -> gh issue comment/close@546,547 | sink=api.github.com, GH_REPO=$GITHUB_REPOSITORY@393,520 (sink loai tru muc 2.2) | why=token chi thao tac issue tren chinh repo; moi curl@102,104,186 chi GET endpoint hardcode (checkip.amazonaws.com, api.ipify.org, cac URL trong TARGETS@136-146) va khong mang secret; noi dung report@303-337 chi gom HTTP code, thoi gian, egress IP, khong chua secret | basis=arbiter:nhi | rev=v1.0"
A0220,awesome-dsh-plugin/awesome-dsh-plugin,sync-readme.yml,S4_neither,data/raw/awesome-dsh-plugin__awesome-dsh-plugin__sync-readme.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0221,timmo001/system-bridge,build-and-package-application.yml,S2_secret_only,data/raw/timmo001__system-bridge__build-and-package-application.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0222,anthony-chaudhary/fak,ci.yml,S1_secret_and_sink,data/raw/anthony-chaudhary__fak__ci.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0223,ViBiOh/fibr,release.yaml,S1_secret_and_sink,data/raw/ViBiOh__fibr__release.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0224,rwestergren/cronometer-api-mcp,publish.yml,S3_sink_only,data/raw/rwestergren__cronometer-api-mcp__publish.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0225,pineforge-4pass/pineforge-engine,docs.yml,S1_secret_and_sink,data/raw/pineforge-4pass__pineforge-engine__docs.yml,NO_EXFIL,N4,arbiter:nhi,"[N4] src=CLOUDFLARE_API_TOKEN@71, CLOUDFLARE_ACCOUNT_ID@72 | path=secrets.CLOUDFLARE_API_TOKEN@71 -> with.apiToken cua cloudflare/wrangler-action@v3@69 -> lenh pages deploy@73-77 | sink=Cloudflare Pages, project $CF_PROJECT@75 (sink loai tru muc 2.2, xac thuc dung chu so huu) | why=token xac thuc voi dung Cloudflare la chu so huu; action la cua chinh Cloudflare va lenh chay duoc khai bao tuong minh trong with.command@73-77 nen doc duoc dich den; curl@44 tai doxygen tu github releases khong mang secret; docs/build.sh@51 khong co secret trong env cua step do | basis=arbiter:nhi | rev=v1.0"
A0226,equinor/neqsim,paperlab_replication_gate.yml,S4_neither,data/raw/equinor__neqsim__paperlab_replication_gate.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0227,reloop-labs/reloop,be-contacts.yml,S1_secret_and_sink,data/raw/reloop-labs__reloop__be-contacts.yml,NO_EXFIL,N4,arbiter:nhi,"[N4] src=COOLIFY_TOKEN@71, DOCKERHUB_TOKEN@41, DOCKERHUB_USERNAME@20 | path=secrets.COOLIFY_TOKEN@71 -> header Authorization Bearer@71 -> curl@70 ; secrets.DOCKERHUB_TOKEN@41 -> with.password cua docker/login-action@37 | sink=curl@70 -> https://coolify.reloop.sh/api/v1/deploy (hardcode, self-hosted cua reloop-labs) ; docker/login-action@37 -> docker.io (sink loai tru muc 2.2) | why=COOLIFY_TOKEN xac thuc voi dung Coolify tu host cua to chuc so huu repo, endpoint hardcode doc duoc; DOCKERHUB_TOKEN vao docker/login-action la sink loai tru; DOCKERHUB_USERNAME@20 chi dung dat ten image | basis=arbiter:nhi | rev=v1.0"
A0228,NeoZi12/dispatchseo,jobs.yml,S1_secret_and_sink,data/raw/NeoZi12__dispatchseo__jobs.yml,NO_EXFIL,N4,arbiter:nhi,"[N4] src=CRON_SECRET@39 | path=secrets.CRON_SECRET@39 -> env CRON_SECRET@39 -> header Authorization Bearer@42 -> curl@41 | sink=curl@41 -> ${{ vars.BACKEND_URL || 'https://dispatchseo.com' }}/api/cron/jobs@43 (mac dinh hardcode, dich vu cua chinh repo NeoZi12/dispatchseo) | why=CRON_SECRET xac thuc voi dung backend cua chinh to chuc so huu repo; endpoint co gia tri mac dinh hardcode doc duoc va vars.BACKEND_URL khong phai secret; khong co payload nao mang gia tri secret | basis=arbiter:nhi | rev=v1.0"
A0229,marcusquinn/aidevops,complexity-bump-justification-check.yml,S2_secret_only,data/raw/marcusquinn__aidevops__complexity-bump-justification-check.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0230,cijerezg/lerobot,latest_deps_tests.yml,S1_secret_and_sink,data/raw/cijerezg__lerobot__latest_deps_tests.yml,UNCLEAR,U2,arbiter:nhi,"[U2] src=SLACK_CIFEEDBACK_BOT_TOKEN@236, CI_SLACK_CHANNEL@228 | path=secrets.SLACK_CIFEEDBACK_BOT_TOKEN@236 -> with.slack_token cua huggingface/hf-workflows/.github/actions/post-slack@a88e7fa...@231 | sink=khong xac dinh duoc | why=noi dung composite action post-slack o repo khac khong co trong Dataset A; cac duong khac deu dong: DOCKERHUB creds@173-174,201-202,299-300 -> docker/login-action (N3) va -d body cua curl@309 toi hub.docker.com/v2/users/login/@310 hardcode la N4, LEROBOT_HF_USER@94,196 -> hf auth login@130,211 toi HuggingFace chu so huu (N4), UPDATE_LOCK_TOKEN@248 -> git remote URL@266 va gh pr create@276 tren chinh repo (N3/N4) | basis=arbiter:nhi | rev=v1.0"
A0231,aqm857886159/Nomi,quality-gate.yml,S2_secret_only,data/raw/aqm857886159__Nomi__quality-gate.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0232,Shebyyy/AnymeX-Preview,Notify.yml,S1_secret_and_sink,data/raw/Shebyyy__AnymeX-Preview__Notify.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0233,XTLS/libXray,validate.yml,S4_neither,data/raw/XTLS__libXray__validate.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0234,maplibre/maplibre-native-slint,build_windows.yml,S2_secret_only,data/raw/maplibre__maplibre-native-slint__build_windows.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0235,Lynricsy/OneSSH,ci.yml,S1_secret_and_sink,data/raw/Lynricsy__OneSSH__ci.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0236,3IVIS/buildaharness,deploy.yml,S2_secret_only,data/raw/3IVIS__buildaharness__deploy.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0237,GTNewHorizons/Hodgepodge,latest-daily-integration-test.yml,S2_secret_only,data/raw/GTNewHorizons__Hodgepodge__latest-daily-integration-test.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0238,Chlna6666/Better-Minecraft-Bedrock-Launcher,release-changelog.yml,S4_neither,data/raw/Chlna6666__Better-Minecraft-Bedrock-Launcher__release-changelog.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0239,projectbluefin/finpilot,label-enforcement.yml,S2_secret_only,data/raw/projectbluefin__finpilot__label-enforcement.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0240,abeggled/openbridgeserver,validate-release-tag.yml,S1_secret_and_sink,data/raw/abeggled__openbridgeserver__validate-release-tag.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0241,marcimastro98/Xenon,pages.yml,S1_secret_and_sink,data/raw/marcimastro98__Xenon__pages.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0242,Vanic24/VPN,AutoUpdater_Filter.yaml,S2_secret_only,data/raw/Vanic24__VPN__AutoUpdater_Filter.yaml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0243,python/cpython,reusable-install.yml,S4_neither,data/raw/python__cpython__reusable-install.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0244,debpalash/VoiceStudio,release.yml,S1_secret_and_sink,data/raw/debpalash__VoiceStudio__release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0245,nexi-lab/nexus,cc-tasks-peer-shared-e2e.yml,S1_secret_and_sink,data/raw/nexi-lab__nexus__cc-tasks-peer-shared-e2e.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0246,antonengelhardt/wasm-oidc-plugin,release.yml,S2_secret_only,data/raw/antonengelhardt__wasm-oidc-plugin__release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0247,opencast/opencast,release-cut-tag.yml,S4_neither,data/raw/opencast__opencast__release-cut-tag.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0248,shakaran/whatly,release.yml,S2_secret_only,data/raw/shakaran__whatly__release.yml,NO_EXFIL,N-AUTO,agreement,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
