review_id,repo,filename,stratum,secret_names,sink_families,embedded_languages,local_path,snippet_file,annotator1_label,annotator1_source,annotator1_sink,annotator1_note,annotator2_label,annotator2_source,annotator2_sink,annotator2_note,final_label,adjudication_note
A0131,p2poolv2/p2poolv2,sim-nightly.yml,S3_sink_only,,http_cli,bash,data/raw/p2poolv2__p2poolv2__sim-nightly.yml,data/review_snippets/A0131.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0132,NeotokyoRebuild/neo,cibuild.yml,S1_secret_and_sink,GITHUB_TOKEN|NTRE_GH_SITE_PAT,http_cli,bash,data/raw/NeotokyoRebuild__neo__cibuild.yml,data/review_snippets/A0132.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0133,mwakidenis/gmart-supermarket,close_or_merge_pull_request.yaml,S1_secret_and_sink,TOKEN,http_cli,bash,data/raw/mwakidenis__gmart-supermarket__close_or_merge_pull_request.yaml,data/review_snippets/A0133.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0134,konflux-ci/konflux-ci,promote-release.yaml,S2_secret_only,GITHUB_TOKEN|OPENSHIFT_CI_TOKEN,,bash,data/raw/konflux-ci__konflux-ci__promote-release.yaml,data/review_snippets/A0134.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0135,linuxarena/control-tower,claude-ci-autofix.yml,S2_secret_only,CLAUDE_AUTOFIX_TRIGGER_PAT,,bash,data/raw/linuxarena__control-tower__claude-ci-autofix.yml,data/review_snippets/A0135.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0136,burin-labs/harn,cli-cold-start-budget.yml,S4_neither,,,bash,data/raw/burin-labs__harn__cli-cold-start-budget.yml,data/review_snippets/A0136.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0137,ever-co/ever-gauzy,agent-prod.yml,S1_secret_and_sink,APPLE_API_ISSUER|APPLE_API_KEY_BASE64|APPLE_API_KEY_ID|APPLE_ID|APPLE_ID_APP_PASSWORD|APPLE_TEAM_ID|CSC_KEY_PASSWORD|CSC_LINK_BASE64|GH_TOKEN|NX_CLOUD_ACCESS_TOKEN|SENTRY_DSN|SENTRY_HTTP_TRACING_ENABLED|SENTRY_POSTGRES_TRACKING_ENABLED|SENTRY_PROFILE_SAMPLE_RATE|SENTRY_PROFILING_ENABLED|SENTRY_TRACES_SAMPLE_RATE|SNAPCRAFT_TOKEN|VERDACCIO_TOKEN,http_cli,bash|cmd|javascript|powershell|python,data/raw/ever-co__ever-gauzy__agent-prod.yml,data/review_snippets/A0137.txt,NO_EXFIL,,,,NO_EXFIL,,,,UNCLEAR,"[U1] src=GH_TOKEN@219, SNAPCRAFT_TOKEN@230, VERDACCIO_TOKEN@180, CSC_LINK_BASE64@664, APPLE_ID_APP_PASSWORD@662 | path=secrets.GH_TOKEN@219 + SNAPCRAFT_STORE_CREDENTIALS@230 + ~8 secret khac -> env cua step Build Agent@217-230 -> yarn build:agent:linux:release:gh:x64@216 (lap lai @448,647,910,1179) ; secrets.VERDACCIO_TOKEN@180 -> composite action ./.github/actions/configure-registry@177 | sink=khong xac dinh duoc | why=noi dung script yarn build:agent:* va cau hinh electron-builder khong co trong Dataset A; composite action .github/actions/configure-registry cung khong co; APPLE_API_KEY_BASE64@639 -> base64 decode -> file /tmp/AuthKey_*.p8@639 -> duong dan truyen vao APPLE_API_KEY@666 cua build script | basis=arbiter:nhi | rev=v1.0"
A0138,curie-eng/curie,ci.yaml,S1_secret_and_sink,GITHUB_TOKEN,http_cli|python,bash|javascript|python,data/raw/curie-eng__curie__ci.yaml,data/review_snippets/A0138.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N3] src=GITHUB_TOKEN@250, GITHUB_TOKEN@1248 | path=secrets.GITHUB_TOKEN@250 -> env GH_TOKEN@250 -> python3 tools/fix-pin-ci/check.py --event $GITHUB_EVENT_PATH --curie ... --ref HEAD@252-255 ; secrets.GITHUB_TOKEN@1248 -> env GH_TOKEN@1248 -> python3 release/preserve_next.py --repo $GITHUB_REPOSITORY@1249 | sink=GitHub API cua chinh repo (sink loai tru muc 2.2) | why=hai script deu nhan tham so --repo/$GITHUB_REPOSITORY va doc Issues/PR API cua chinh repo (comment@25-26 noi ro); moi checkout deu persist-credentials: false; cac slack token@534,2009-2010 la gia tri gia (xapp-ci, xoxb-ci, xapp-example-upgrade) hardcode cho test khong phai secret; moi curl@143,825,847,1963,1997,2133 deu toi localhost hoac public URL khong mang secret | basis=arbiter:nhi | rev=v1.0"
A0139,leuat/TRSE,win32-msvc.yml,S1_secret_and_sink,DISCORD_WEBHOOK_URL|GITHUB_TOKEN|SLACK_WEBHOOK_URL,http_cli|raw_socket,bash|cmd,data/raw/leuat__TRSE__win32-msvc.yml,data/review_snippets/A0139.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0140,jellyfin/jellyfin-web,schedule.yml,S2_secret_only,JF_BOT_TOKEN,,,data/raw/jellyfin__jellyfin-web__schedule.yml,data/review_snippets/A0140.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0141,nexi-lab/nexus,fuse-plugin-macos-nfs-e2e.yml,S1_secret_and_sink,PLUGIN_SIGNING_PRIVKEY,http_cli|raw_socket,bash|python,data/raw/nexi-lab__nexus__fuse-plugin-macos-nfs-e2e.yml,data/review_snippets/A0141.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0142,n24q02m/better-telegram-mcp,cd.yml,S1_secret_and_sink,CF_DEPLOY_TOKEN|CF_KV_ID|CI_APP_KEY|CLOUDFLARE_ACCOUNT_ID|DOCKERHUB_TOKEN|DOCKERHUB_USERNAME|GITHUB_TOKEN|PUBLIC_URL,http_cli,bash|python,data/raw/n24q02m__better-telegram-mcp__cd.yml,data/review_snippets/A0142.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0143,PlantSimulationLab/PyHelios,docs.yml,S1_secret_and_sink,,http_cli,bash|python,data/raw/PlantSimulationLab__PyHelios__docs.yml,data/review_snippets/A0143.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0144,xuange6610/SyncWatch,release-windows.yml,S1_secret_and_sink,android_key_properties_base64|android_keystore_base64,powershell,bash|powershell,data/raw/xuange6610__SyncWatch__release-windows.yml,data/review_snippets/A0144.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N2] src=android_keystore_base64@265, android_key_properties_base64@266 | path=secrets@265-266 -> env KEYSTORE_BASE64/KEY_PROPERTIES_BASE64@264-266 -> Convert::FromBase64String -> IO.File::WriteAllBytes ra mobile\.keys\*.jks va release.properties@272-273 -> .\mobile\build-apk.ps1@277 ky APK cuc bo | sink=- | why=keystore chi giai ma ra file tren runner de ky APK, xoa ngay sau@290; khong lenh mang nao trong cac step co secret; GH_TOKEN@402,510 va github.token@137 chi dung cho download-artifact va tai asset cua chinh repo (N3); upload-artifact@292 chi day APK da ky khong phai keystore | basis=arbiter:nhi | rev=v1.0"
A0145,JSONbored/metagraphed,indexnow.yml,S4_neither,,,bash|javascript,data/raw/JSONbored__metagraphed__indexnow.yml,data/review_snippets/A0145.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0146,sunholo-data/ailang,docusaurus-deploy.yml,S1_secret_and_sink,,http_cli,bash,data/raw/sunholo-data__ailang__docusaurus-deploy.yml,data/review_snippets/A0146.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0147,nextcloud/calendar,lint-info-xml.yml,S3_sink_only,,http_cli,bash,data/raw/nextcloud__calendar__lint-info-xml.yml,data/review_snippets/A0147.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0148,styler-ai/ProjectAtlas,release.yml,S1_secret_and_sink,GITHUB_TOKEN,powershell,bash|powershell|python,data/raw/styler-ai__ProjectAtlas__release.yml,data/review_snippets/A0148.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N3] src=GITHUB_TOKEN@805, GITHUB_TOKEN@887 | path=secrets.GITHUB_TOKEN@887 -> env GH_TOKEN@887 -> gh release create/upload/view@1058,1051,1069 va gh api@907,1085 | sink=api.github.com cua chinh repo (sink loai tru muc 2.2) | why=moi lenh dung token deu tro toi $GITHUB_REPOSITORY cua chinh repo; cac script python3 .github/scripts/*.py khong co secret trong env tru issue-checklists.py@203 co tham so --repo $GITHUB_REPOSITORY@204; Invoke-WebRequest@1306 tai release asset cong khai | basis=arbiter:nhi | rev=v1.0"
A0149,rayzor-blade/rayzor,nightly.yml,S3_sink_only,,http_cli|powershell,bash|powershell,data/raw/rayzor-blade__rayzor__nightly.yml,data/review_snippets/A0149.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0150,margince/margince,merge-attest.yml,S2_secret_only,GITHUB_TOKEN,,bash,data/raw/margince__margince__merge-attest.yml,data/review_snippets/A0150.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0151,armbian/documentation,labels-from-yml.yml,S2_secret_only,GITHUB_TOKEN,,,data/raw/armbian__documentation__labels-from-yml.yml,data/review_snippets/A0151.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0152,abusaeeidx/IPTV-Scraper-Zilla,yptv.yml,S1_secret_and_sink,f|ge|gu|s,http_cli,python,data/raw/abusaeeidx__IPTV-Scraper-Zilla__yptv.yml,data/review_snippets/A0152.txt,NO_EXFIL,,,,NO_EXFIL,,,,UNCLEAR,"[U3] src=secrets.s@15 (env a1), secrets.f@16 (env b2), secrets.gu@17, secrets.ge@18 | path=secrets.s@15 -> env a1@15 -> os.environ[""a1""]@23 -> URL cua curl@23 ; secrets.f@16 -> env b2@16 -> ten file -o@23 -> git add@26 -> git commit@27 -> git push@28 | sink=curl@23 -> $a1 (gia tri secret, khong giai duoc tinh) ; git push@28 -> remote cua actions/checkout@12 | why=URL dich cua curl chinh la gia tri secret nen khong xac dinh duoc; ten secret bi lam mo (s, f, gu, ge) khong suy luan duoc; curl -o tai noi dung ve roi commit thang vao repo nen khong loai tru duoc kha nang secret content bi ghi vao repo | basis=arbiter:nhi | rev=v1.0"
A0153,onyx-dot-app/onyx-foss,pr-craft-k8s-tests.yml,S1_secret_and_sink,AWS_OIDC_ROLE_ARN|OPENAI_API_KEY,http_cli,bash|python,data/raw/onyx-dot-app__onyx-foss__pr-craft-k8s-tests.yml,data/review_snippets/A0153.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0154,SauersML/gam,claude-merger.yml,S1_secret_and_sink,AGENT_PUSH_SSH_KEY|CLAUDE_CODE_ALT_OAUTH_TOKEN|CLAUDE_CODE_OAUTH_TOKEN|CRATES_KEY|PYPI_API_TOKEN,http_cli,bash|python,data/raw/SauersML__gam__claude-merger.yml,data/review_snippets/A0154.txt,NO_EXFIL,,,,NO_EXFIL,,,,UNCLEAR,"[U2] src=CRATES_KEY@245, PYPI_API_TOKEN@246, CLAUDE_CODE_ALT_OAUTH_TOKEN@248, AGENT_PUSH_SSH_KEY@215 | path=secrets.CRATES_KEY@245 + secrets.PYPI_API_TOKEN@246 -> env CARGO_REGISTRY_TOKEN/PYPI_API_TOKEN cua step@244-246 -> anthropics/claude-code-action@v1@243 (lap lai @263-266) ; secrets.CLAUDE_CODE_ALT_OAUTH_TOKEN@248 -> with.claude_code_oauth_token@248 | sink=khong xac dinh duoc | why=noi dung claude-code-action khong co trong Dataset A va action nay chay LLM agent voi --dangerously-skip-permissions@254 cung WebFetch/WebSearch/Bash trong allowedTools@255, nen dich den do agent quyet dinh tai runtime khong phai tac gia workflow; AGENT_PUSH_SSH_KEY@215 -> file ~/.ssh/agent_push@223 -> git push qua SSH toi git@github.com:$GITHUB_REPOSITORY@228 la N4; GH_TOKEN@287 -> git push toi chinh repo@303 la N3 | basis=arbiter:nhi | rev=v1.0"
A0155,eslint/eslint,pr-labeler.yml,S4_neither,,,,data/raw/eslint__eslint__pr-labeler.yml,data/review_snippets/A0155.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0156,elisir80/Decodium-4.0-Core-Shannon,release-macos-intel.yml,S3_sink_only,,http_cli,bash|python,data/raw/elisir80__Decodium-4.0-Core-Shannon__release-macos-intel.yml,data/review_snippets/A0156.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0157,hybridgroup/yzma,wasm.yml,S3_sink_only,,http_cli,bash|javascript,data/raw/hybridgroup__yzma__wasm.yml,data/review_snippets/A0157.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0158,galaxyproject/pulsar,pulsar.yaml,S3_sink_only,,http_cli,bash,data/raw/galaxyproject__pulsar__pulsar.yaml,data/review_snippets/A0158.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0159,kagvi13/HMP,sync-to-huggingface.yml,S1_secret_and_sink,HF_TOKEN,transfer,bash,data/raw/kagvi13__HMP__sync-to-huggingface.yml,data/review_snippets/A0159.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0160,perfect-panel/ppanel-node,codeql-analysis.yml,S4_neither,,,,data/raw/perfect-panel__ppanel-node__codeql-analysis.yml,data/review_snippets/A0160.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0161,flynndi/quarkus-jimmer-extension,pre-release.yml,S2_secret_only,GITHUB_TOKEN,,bash,data/raw/flynndi__quarkus-jimmer-extension__pre-release.yml,data/review_snippets/A0161.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0162,zakk4223/ArcadeROMsDB_MiSTer,build_arcade_roms_db.yml,S1_secret_and_sink,IA_PASS|IA_USER,http_cli,bash|python,data/raw/zakk4223__ArcadeROMsDB_MiSTer__build_arcade_roms_db.yml,data/review_snippets/A0162.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0163,datadrivenconstruction/OpenConstructionERP,module-captures.yml,S3_sink_only,,http_cli,bash|javascript,data/raw/datadrivenconstruction__OpenConstructionERP__module-captures.yml,data/review_snippets/A0163.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0164,zhayujie/CowAgent,release-win7.yml,S1_secret_and_sink,CLOUDFLARE_ACCOUNT_ID|CLOUDFLARE_API_TOKEN|SIGNTOOL_ACCESS_KEY|SIGNTOOL_ACCESS_SECRET|SIGNTOOL_CERT_CODE,http_cli,bash|javascript,data/raw/zhayujie__CowAgent__release-win7.yml,data/review_snippets/A0164.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0165,dashpay/platform,kotlin-sdk-build.yml,S3_sink_only,,http_cli,bash|python,data/raw/dashpay__platform__kotlin-sdk-build.yml,data/review_snippets/A0165.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0166,JetBrains/thinkrail,site.yml,S1_secret_and_sink,CLOUDFLARE_ACCOUNT_ID|CLOUDFLARE_API_TOKEN,http_cli,bash,data/raw/JetBrains__thinkrail__site.yml,data/review_snippets/A0166.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N4] src=CLOUDFLARE_API_TOKEN@46, CLOUDFLARE_ACCOUNT_ID@47 | path=secrets.CLOUDFLARE_API_TOKEN@46 -> env CLOUDFLARE_API_TOKEN@46 -> bunx wrangler pages deploy@49 | sink=wrangler pages deploy@49 -> Cloudflare Pages, project thinkrail-website@50 (hardcode, cua chinh ho) | why=token xac thuc voi dung Cloudflare la chu so huu, ten project hardcode; curl@57 chi GET $PAGES_URL hardcode@30 de kiem tra deploy, khong mang secret; noi dung deploy la apps/website/dist da build tu repo | basis=arbiter:nhi | rev=v1.0"
A0167,hagezi/nrd,release-purge-cleanup.yml,S1_secret_and_sink,GITHUB_TOKEN,http_cli,bash,data/raw/hagezi__nrd__release-purge-cleanup.yml,data/review_snippets/A0167.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0168,rmagick/rmagick,ci.yml,S1_secret_and_sink,GITHUB_TOKEN,powershell,bash|powershell,data/raw/rmagick__rmagick__ci.yml,data/review_snippets/A0168.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N3] src=GITHUB_TOKEN@148 | path=secrets.GITHUB_TOKEN@148 -> env GITHUB_TOKEN@148 -> gh release download@158 | sink=gh release download@158 -> github.com/ImageMagick/ImageMagick (repo cong khai, sink loai tru muc 2.2) | why=GITHUB_TOKEN chi dung de goi GitHub API tai installer cong khai, khong gui du lieu di; day la secret duy nhat trong file; Invoke-WebRequest@114 tai Ghostscript tu github releases khong mang secret; cac script ./before_install_linux.sh@63 va ./before_install_osx.sh@67 khong co secret trong env cua step do | basis=arbiter:nhi | rev=v1.0"
A0169,mcdonc/klangk,image-workspace-base.yml,S2_secret_only,GITHUB_TOKEN,,bash,data/raw/mcdonc__klangk__image-workspace-base.yml,data/review_snippets/A0169.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0170,openchamber/openchamber,issue-intake.yml,S1_secret_and_sink,OC_REVIEW_APP_ID|OC_REVIEW_APP_PRIVATE_KEY|OPENCODE_API_KEY,http_cli,bash,data/raw/openchamber__openchamber__issue-intake.yml,data/review_snippets/A0170.txt,NO_EXFIL,,,,NO_EXFIL,,,,UNCLEAR,"[U2] src=OPENCODE_API_KEY@75, OC_REVIEW_APP_PRIVATE_KEY@28, steps.app-token.outputs.token@76-77 | path=secrets.OPENCODE_API_KEY@75 + app token@76-77 -> env cua step Intake issue@74-82 -> opencode run --agent issue-intake@84 ; secrets.OC_REVIEW_APP_PRIVATE_KEY@28 -> with.private-key cua actions/create-github-app-token@25 -> outputs.token@76 | sink=khong xac dinh duoc | why=opencode la binary tai tu opencode.ai@42, chay LLM agent nen dich den do agent quyet dinh runtime; noi dung binary va cau hinh agent issue-intake khong co trong Dataset A | basis=arbiter:nhi | rev=v1.0"
A0171,vlm-run/vlmrun-python-sdk,python-publish.yml,S2_secret_only,GH_TOKEN|PYPI_TOKEN|SLACK_WEBHOOK_URL,,bash|python,data/raw/vlm-run__vlmrun-python-sdk__python-publish.yml,data/review_snippets/A0171.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0172,rknightion/meraki-dashboard-exporter,release-please.yml,S2_secret_only,DOCKERHUB_TOKEN|DOCKERHUB_USERNAME|GITHUB_TOKEN|TS_WIF_AUDIENCE|TS_WIF_CLIENT_ID,,bash,data/raw/rknightion__meraki-dashboard-exporter__release-please.yml,data/review_snippets/A0172.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0173,vshulcz/deja-vu,mcp-registry.yml,S1_secret_and_sink,,http_cli,bash|python,data/raw/vshulcz__deja-vu__mcp-registry.yml,data/review_snippets/A0173.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0174,eclipse-ee4j/openmq,tck.yml,S3_sink_only,,http_cli,bash,data/raw/eclipse-ee4j__openmq__tck.yml,data/review_snippets/A0174.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0175,bitplane/rars,release.yml,S1_secret_and_sink,CARGO_REGISTRY_TOKEN|NPM_TOKEN,http_cli,bash|javascript|powershell|python,data/raw/bitplane__rars__release.yml,data/review_snippets/A0175.txt,NO_EXFIL,,,,NO_EXFIL,,,,UNCLEAR,"[U2] src=OPENCODE_API_KEY@75, OC_REVIEW_APP_PRIVATE_KEY@28, steps.app-token.outputs.token@76-77 | path=secrets.OPENCODE_API_KEY@75 + app token@76-77 -> env cua step Intake issue@74-82 -> opencode run --agent issue-intake@84 ; secrets.OC_REVIEW_APP_PRIVATE_KEY@28 -> with.private-key cua actions/create-github-app-token@25 -> outputs.token@76 | sink=khong xac dinh duoc | why=opencode la binary tai tu opencode.ai@42, chay LLM agent nen dich den do agent quyet dinh runtime; noi dung binary va cau hinh agent issue-intake khong co trong Dataset A | basis=arbiter:nhi | rev=v1.0"
A0176,silent-suite/silentsuite,deploy-web.yml,S1_secret_and_sink,ANNUAL_PRIVATE_ADMISSION_APP_ID|ANNUAL_PRIVATE_ADMISSION_APP_PRIVATE_KEY|ANNUAL_PRIVATE_ADMISSION_HMAC_KEY|ANNUAL_PUBLIC_REVIEW_HMAC_KEY|GITHUB_TOKEN|NEXT_PUBLIC_STRIPE_PUBLISHABLE_KEY|VPS_HOST|VPS_SSH_KEY|VPS_USER,http_cli,bash,data/raw/silent-suite__silentsuite__deploy-web.yml,data/review_snippets/A0176.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0177,rogerlew/wepppy,ci-samurai-nightly-ssh.yml,S3_sink_only,,http_cli|transfer,bash,data/raw/rogerlew__wepppy__ci-samurai-nightly-ssh.yml,data/review_snippets/A0177.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0178,ArduPilot/MethodicConfigurator,docker-ci.yml,S4_neither,,,bash,data/raw/ArduPilot__MethodicConfigurator__docker-ci.yml,data/review_snippets/A0178.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0179,BasedHardware/omi,desktop_publish_preview.yml,S1_secret_and_sink,CODEMAGIC_API_TOKEN,http_cli,bash|python,data/raw/BasedHardware__omi__desktop_publish_preview.yml,data/review_snippets/A0179.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0180,kci-lnk/fn-knock-turborepo,release.yml,S1_secret_and_sink,COS_ACC|COS_BUCKET|COS_PUBLICBASICURL|COS_REGION|COS_SECRETID|COS_SECRETKEY|DOCKER_PASSWORD|DOCKER_USERNAME,http_cli|transfer,bash|javascript|powershell,data/raw/kci-lnk__fn-knock-turborepo__release.yml,data/review_snippets/A0180.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
